transaction_id,timestamp,sender_id,receiver_id,amount,category,is_fraud,typology,case_id
ce520bbe,2024-01-01 22:22:59.647676,ACC68493,ACC36684,318.26,retail,0,normal,TX_003138
5c172a8a,2024-01-01 22:31:01.570255,ACC30926,ACC77889,108.88,bills,0,normal,TX_000595
4b45c33c,2024-01-01 22:35:13.971239,ACC21327,ACC58351,25114.99,mortgage,0,normal,TX_006958
1ea804ca,2024-01-01 22:35:22.567706,ACC53733,ACC15339,7146.59,payroll,0,normal,TX_007484
2f56d24e,2024-01-01 22:49:37.604924,ACC94060,ACC63725,382.66,retail,0,normal,TX_004696
53d996b6,2024-01-01 22:57:28.570801,ACC18701,ACC16622,34149.06,mortgage,0,normal,TX_007384
5818037b,2024-01-01 23:18:56.069667,ACC85082,ACC84381,6807.17,payroll,0,normal,TX_000351
e11e2076,2024-01-01 23:21:03.981778,ACC96673,ACC70946,6734.28,payroll,0,normal,TX_000664
4f6f144e,2024-01-01 23:23:08.410682,ACC54656,ACC85674,509.37,bills,0,normal,TX_002107
2aa6caac,2024-01-01 23:28:27.015940,ACC88697,ACC24314,58.91,retail,0,normal,TX_006533
2db5a61b,2024-01-01 23:37:13.667831,ACC45452,ACC33526,415.14,retail,0,normal,TX_006940
1e4a31f8,2024-01-01 23:37:35.223158,ACC24090,ACC55995,497.23,bills,0,normal,TX_005519
2f4a23e2,2024-01-01 23:45:52.256017,ACC45509,ACC16364,197.44,retail,0,normal,TX_004007
54483339,2024-01-01 23:54:14.763392,ACC82845,ACC35475,308.35,retail,0,normal,TX_002471
c7783d9e,2024-01-02 00:03:25.942699,ACC69151,ACC74038,59.75,p2p,0,normal,TX_000357
34ace793,2024-01-02 00:09:20.253585,ACC40392,ACC59012,365.47,bills,0,normal,TX_006931
37a34e79,2024-01-02 00:10:32.173102,ACC32134,ACC97385,175.89,bills,0,normal,TX_005297
3cdeed54,2024-01-02 00:12:13.383166,ACC68623,ACC34307,642.9,p2p,0,normal,TX_005884
c1ee4f79,2024-01-02 00:15:00.364733,ACC38016,ACC28446,179.86,retail,0,normal,TX_002937
3cd4c76c,2024-01-02 00:18:16.027921,ACC24973,ACC35105,146.2,retail,0,normal,TX_001468
45b1232a,2024-01-02 00:21:43.246474,ACC37495,ACC96007,329.93,p2p,0,normal,TX_002074
4617afa9,2024-01-02 00:48:57.460742,ACC62923,ACC44237,1685.97,p2p,0,normal,TX_004621
426f4bc7,2024-01-02 00:56:41.345504,ACC32013,ACC67462,371.74,retail,0,normal,TX_005515
5b3bea20,2024-01-02 00:56:51.358152,ACC46681,ACC29481,313.4,retail,0,normal,TX_000335
bd048fd2,2024-01-02 01:19:29.101096,ACC47093,ACC46092,7207.21,payroll,0,normal,TX_007362
f443c550,2024-01-02 01:26:41.884875,ACC65850,ACC84233,479.12,retail,0,normal,TX_005693
4d18ae74,2024-01-02 01:33:15.795791,ACC44708,ACC11983,6378.29,payroll,0,normal,TX_007280
12a5767f,2024-01-02 01:39:28.994685,ACC83160,ACC92061,1276.3,p2p,0,normal,TX_001519
57e82139,2024-01-02 01:40:49.725460,ACC27307,ACC18943,423.11,retail,0,normal,TX_006258
4572ec64,2024-01-02 01:45:44.585951,ACC46975,ACC46985,506.9,bills,0,normal,TX_005922
67eb489e,2024-01-02 01:49:29.016125,ACC26088,ACC28607,125.2,retail,0,normal,TX_001467
bc50aa4a,2024-01-02 01:59:32.098628,ACC98617,ACC87344,5462.24,payroll,0,normal,TX_004413
c5286081,2024-01-02 02:00:11.844863,ACC37549,ACC26722,5623.57,payroll,0,normal,TX_002588
8218a436,2024-01-02 02:11:50.177802,ACC28131,ACC20459,7193.34,payroll,0,normal,TX_005437
1fdd543b,2024-01-02 02:24:03.928230,ACC13579,ACC72966,5945.11,payroll,0,normal,TX_003389
13bd9011,2024-01-02 02:26:46.994992,ACC92709,ACC32344,509.1,bills,0,normal,TX_001590
e51b4a7f,2024-01-02 02:27:30.429229,ACC15492,ACC29503,211.43,retail,0,normal,TX_004268
d8828772,2024-01-02 02:34:53.624182,ACC58351,ACC29568,525.93,bills,0,normal,TX_004836
696d32e8,2024-01-02 02:39:23.680692,ACC35945,ACC38061,1152.33,p2p,0,normal,TX_002359
17602707,2024-01-02 02:47:06.970610,ACC21955,ACC89717,445.4,retail,0,normal,TX_003554
e9ab05f3,2024-01-02 02:47:12.876452,ACC74784,ACC10308,566.78,p2p,0,normal,TX_006863
2bf7cd5c,2024-01-02 02:57:55.179212,ACC31724,ACC61926,466.2,retail,0,normal,TX_004143
7e5f243a,2024-01-02 03:06:47.231749,ACC17115,ACC32710,108.04,p2p,0,normal,TX_002345
22aa3cf7,2024-01-02 03:09:54.748958,ACC81733,ACC74922,144.08,bills,0,normal,TX_006615
c3af87a1,2024-01-02 03:11:24.686187,ACC16826,ACC95062,278.05,p2p,0,normal,TX_004713
2ebbd5db,2024-01-02 03:27:41.615696,ACC75478,ACC43640,1553.35,p2p,0,normal,TX_004582
3cfa8b39,2024-01-02 03:33:47.822340,ACC72419,ACC84847,86.31,retail,0,normal,TX_001312
3388a72f,2024-01-02 03:34:41.871375,ACC53947,ACC28035,7752.19,payroll,0,normal,TX_000105
1ff16dca,2024-01-02 03:45:27.800820,ACC10291,ACC69039,186.97,retail,0,normal,TX_004132
1d71581f,2024-01-02 03:57:19.318798,ACC87110,ACC46211,461.59,retail,0,normal,TX_001127
296278c1,2024-01-02 04:08:27.776146,ACC74350,ACC85514,54.64,retail,0,normal,TX_001087
3d272f32,2024-01-02 04:13:55.289543,ACC63083,ACC39585,6219.94,payroll,0,normal,TX_002202
e5c52c33,2024-01-02 04:18:21.038264,ACC98841,ACC74038,5314.58,payroll,0,normal,TX_003930
0eab8cf3,2024-01-02 04:23:03.311706,ACC23356,ACC94717,483.74,bills,0,normal,TX_000033
c395b291,2024-01-02 04:23:31.580151,ACC75863,ACC30028,22249.98,mortgage,0,normal,TX_004410
fe014d65,2024-01-02 04:37:31.320525,ACC64723,ACC68115,6229.73,payroll,0,normal,TX_003079
8ce9fee6,2024-01-02 04:40:04.351071,ACC69208,ACC31331,380.62,bills,0,normal,TX_001967
f351df59,2024-01-02 04:41:16.806079,ACC67001,ACC49240,527.34,bills,0,normal,TX_001619
a75b2cb8,2024-01-02 04:45:26.007521,ACC10739,ACC30290,7785.88,payroll,0,normal,TX_000463
a0dc7aa0,2024-01-02 04:53:34.286192,ACC73249,ACC49344,1859.4,p2p,0,normal,TX_001598
8a40a3be,2024-01-02 05:04:33.160810,ACC15565,ACC71456,223.0,retail,0,normal,TX_002178
31304f33,2024-01-02 05:19:50.314977,ACC44687,ACC18812,406.7,retail,0,normal,TX_003046
55b181d6,2024-01-02 05:32:41.723094,ACC10772,ACC17143,5210.84,payroll,0,normal,TX_002002
ac36b3d6,2024-01-02 05:37:22.452880,ACC78002,ACC86541,1034.28,p2p,0,normal,TX_001065
d1d4edea,2024-01-02 05:40:03.121858,ACC66440,ACC67927,509.82,bills,0,normal,TX_006285
e2595e6c,2024-01-02 05:41:44.759320,ACC37565,ACC28279,5295.09,payroll,0,normal,TX_003520
905190cc,2024-01-02 05:49:43.536286,ACC23531,ACC35423,390.65,retail,0,normal,TX_002590
3a487502,2024-01-02 05:49:55.108956,ACC74871,ACC31986,13063.83,tuition,0,normal,TX_006462
d315056b,2024-01-02 05:52:57.389435,ACC80817,ACC86546,23730.54,tuition,0,normal,TX_004358
61305c5e,2024-01-02 05:55:32.200341,ACC19184,ACC93550,398.08,retail,0,normal,TX_007259
6fa8d5c0,2024-01-02 06:12:34.268729,ACC45240,ACC71529,1238.05,p2p,0,normal,TX_002500
09dfffcd,2024-01-02 06:16:15.383945,ACC54911,ACC73372,32823.61,mortgage,0,normal,TX_007053
43f63069,2024-01-02 06:36:43.910566,ACC34890,ACC66524,233.48,p2p,0,normal,TX_000838
d51678d5,2024-01-02 06:43:35.088527,ACC44449,ACC99463,587.59,bills,0,normal,TX_001307
9784386a,2024-01-02 07:09:45.637800,ACC17768,ACC43162,617.26,p2p,0,normal,TX_000839
1d79e5a9,2024-01-02 07:28:17.541881,ACC95215,ACC32703,273.24,bills,0,normal,TX_004755
c01cb867,2024-01-02 07:31:58.001035,ACC61058,ACC15549,703.57,p2p,0,normal,TX_006626
54d1da3a,2024-01-02 07:32:25.866508,ACC69988,ACC79822,5598.41,payroll,0,normal,TX_000115
2d771350,2024-01-02 07:33:16.698624,ACC54536,ACC49240,419.03,retail,0,normal,TX_002549
4e029460,2024-01-02 07:33:20.342339,ACC42143,ACC53607,7561.04,payroll,0,normal,TX_007151
7f3e9eee,2024-01-02 07:34:05.584068,ACC92596,ACC27965,150.06,retail,0,normal,TX_003225
2baf4b5b,2024-01-02 07:37:14.994633,ACC62354,ACC13761,17391.11,tuition,0,normal,TX_003858
35cd6d2d,2024-01-02 07:46:07.087544,ACC68718,ACC95220,29080.3,mortgage,0,normal,TX_001941
2ea7081c,2024-01-02 07:52:53.064562,ACC49824,ACC49139,7263.68,payroll,0,normal,TX_004552
f6edbfea,2024-01-02 07:58:42.282847,ACC19192,ACC93732,483.31,bills,0,normal,TX_004554
4a550610,2024-01-02 08:02:45.849094,ACC56105,ACC98259,1224.89,p2p,0,normal,TX_001582
f9a987b1,2024-01-02 08:07:01.866093,ACC61116,ACC40976,120.64,retail,0,normal,TX_003985
55de1301,2024-01-02 08:13:29.589822,ACC39933,ACC62685,11375.12,business,0,normal,TX_001819
5b2d08ff,2024-01-02 08:14:35.205115,ACC37799,ACC25876,251.61,p2p,0,normal,TX_002487
a111e4e0,2024-01-02 08:15:29.893838,ACC77157,ACC95638,424.25,p2p,0,normal,TX_005518
cf6148c2,2024-01-02 08:20:34.284238,ACC49824,ACC67175,7412.58,payroll,0,normal,TX_004691
3c2a2eca,2024-01-02 08:24:17.794947,ACC18322,ACC52600,673.63,p2p,0,normal,TX_004549
6501d754,2024-01-02 08:29:43.249727,ACC81302,ACC49811,18714.69,mortgage,0,normal,TX_004607
a6b0e9e8,2024-01-02 08:30:48.708312,ACC37659,ACC75550,28923.75,business,0,normal,TX_003497
896febea,2024-01-02 08:34:28.286573,ACC57943,ACC57964,35.07,retail,0,normal,TX_000150
62e34c3f,2024-01-02 08:45:15.755519,ACC90649,ACC64269,712.31,p2p,0,normal,TX_000674
ae13c396,2024-01-02 08:45:40.027683,ACC33256,ACC93810,503.92,p2p,0,normal,TX_005173
d8155c84,2024-01-02 08:47:22.727449,ACC13111,ACC68686,263.72,retail,0,normal,TX_004933
cb99b8d8,2024-01-02 08:54:35.422490,ACC13734,ACC30379,110.95,retail,0,normal,TX_004627
cddd138e,2024-01-02 09:06:01.624820,ACC66416,ACC23809,59.06,retail,0,normal,TX_005160
a388244b,2024-01-02 09:24:15.451167,ACC71348,ACC98705,5732.86,payroll,0,normal,TX_002567
c06cd7cd,2024-01-02 09:25:36.732556,ACC65508,ACC61805,574.29,bills,0,normal,TX_002572
a98da224,2024-01-02 09:36:00.118840,ACC44675,ACC27276,6620.55,payroll,0,normal,TX_002718
7f906c63,2024-01-02 09:45:00.652026,ACC70931,ACC84888,493.34,bills,0,normal,TX_004044
cf225cbb,2024-01-02 09:48:13.665800,ACC24208,ACC87069,20357.51,tuition,0,normal,TX_006057
f6faf461,2024-01-02 09:53:39.228656,ACC88117,ACC60205,6758.41,payroll,0,normal,TX_003328
1504d900,2024-01-02 09:58:58.450016,ACC21159,ACC22704,522.7,bills,0,normal,TX_004383
a1548741,2024-01-02 10:00:22.476353,ACC62398,ACC61983,6945.72,payroll,0,normal,TX_003685
1688985d,2024-01-02 10:16:33.304993,ACC36744,ACC26105,5814.15,payroll,0,normal,TX_002804
560f0c4f,2024-01-02 10:26:26.346450,ACC90999,ACC30028,8176.73,tuition,0,normal,TX_001369
cb988cc8,2024-01-02 10:32:34.150471,ACC50950,ACC88541,119.46,retail,0,normal,TX_006741
d4fb3c9f,2024-01-02 10:34:23.774760,ACC29410,ACC92821,11364.23,tuition,0,normal,TX_001735
6407d1c0,2024-01-02 10:41:02.460879,ACC69829,ACC61437,5038.55,payroll,0,normal,TX_006725
fc075441,2024-01-02 10:45:39.999205,ACC64040,ACC80816,10691.88,tuition,0,normal,TX_005284
622ab79d,2024-01-02 10:47:16.352507,ACC17385,ACC80105,192.49,retail,0,normal,TX_007188
65975134,2024-01-02 11:04:29.022579,ACC16826,ACC56659,152.92,retail,0,normal,TX_000828
8b875a0d,2024-01-02 11:07:37.370175,ACC94185,ACC77839,1904.28,p2p,0,normal,TX_003548
4f2137e2,2024-01-02 11:15:00.787584,ACC82842,ACC23006,437.46,retail,0,normal,TX_004830
228b3100,2024-01-02 11:20:20.863318,ACC43838,ACC46581,329.17,p2p,0,normal,TX_006912
7838df52,2024-01-02 11:23:21.274444,ACC17315,ACC11006,301.12,retail,0,normal,TX_002443
4b41656f,2024-01-02 11:24:39.972504,ACC72746,ACC86138,224.06,retail,0,normal,TX_007478
23ff8296,2024-01-02 11:37:21.523060,ACC48027,ACC53540,433.64,bills,0,normal,TX_003277
e5de4661,2024-01-02 11:44:06.331202,ACC34613,ACC29942,272.14,retail,0,normal,TX_000575
75b86d92,2024-01-02 11:44:55.503043,ACC21847,ACC60667,7561.46,payroll,0,normal,TX_000387
3c1466cb,2024-01-02 11:57:17.287322,ACC71428,ACC93512,283.5,bills,0,normal,TX_005576
f649eb32,2024-01-02 11:59:39.598222,ACC70539,ACC40338,231.86,retail,0,normal,TX_007042
05b916b0,2024-01-02 12:02:48.667288,ACC22108,ACC82459,5237.77,payroll,0,normal,TX_002020
7f6a910d,2024-01-02 12:15:12.139963,ACC21239,ACC15716,364.2,bills,0,normal,TX_002915
ddd065ed,2024-01-02 12:24:09.658146,ACC17553,ACC69827,6081.13,payroll,0,normal,TX_000384
43e72732,2024-01-02 12:24:59.277518,ACC40021,ACC10352,8192.23,tuition,0,normal,TX_003195
760b3595,2024-01-02 12:31:56.246090,ACC31333,ACC88950,28625.89,mortgage,0,normal,TX_004411
00a36dd5,2024-01-02 12:33:03.994450,ACC55745,ACC41779,453.54,retail,0,normal,TX_000169
63c7f1b6,2024-01-02 12:39:50.291129,ACC36389,ACC61345,15196.86,mortgage,0,normal,TX_000948
9dceffc7,2024-01-02 12:43:02.357319,ACC10066,ACC64040,5318.41,payroll,0,normal,TX_004311
d4231e01,2024-01-02 12:49:39.639829,ACC85416,ACC41812,1820.55,p2p,0,normal,TX_004248
d76a0d1a,2024-01-02 12:55:34.790401,ACC76694,ACC63046,299.93,retail,0,normal,TX_002054
ad8a9d2a,2024-01-02 12:55:38.832829,ACC27786,ACC62923,90.06,bills,0,normal,TX_006928
ac98148c,2024-01-02 12:57:58.803661,ACC77936,ACC87638,80.3,retail,0,normal,TX_002840
f45565f3,2024-01-02 13:10:00.703320,ACC51948,ACC66141,7765.22,payroll,0,normal,TX_005406
f7be3184,2024-01-02 13:15:09.022279,ACC97197,ACC57363,392.48,bills,0,normal,TX_005023
b65bc7fd,2024-01-02 13:20:52.276310,ACC91946,ACC58323,141.97,retail,0,normal,TX_002288
9c7f3015,2024-01-02 13:24:34.636681,ACC72587,ACC94259,286.28,bills,0,normal,TX_007167
0ef40665,2024-01-02 13:31:30.432625,ACC76053,ACC89610,37398.02,mortgage,0,normal,TX_003014
c2e12a2c,2024-01-02 13:45:12.181550,ACC60449,ACC80485,7476.18,payroll,0,normal,TX_001814
96a0b052,2024-01-02 13:46:07.454174,ACC69394,ACC55745,273.31,retail,0,normal,TX_000774
e96229a6,2024-01-02 14:18:41.948692,ACC49264,ACC61854,55.33,retail,0,normal,TX_004868
798f8655,2024-01-02 14:19:41.899376,ACC73697,ACC45368,199.53,retail,0,normal,TX_004773
590b57b5,2024-01-02 14:29:56.336541,ACC18392,ACC37283,338.25,retail,0,normal,TX_005938
6e65f435,2024-01-02 14:31:20.973608,ACC71152,ACC28302,1219.56,p2p,0,normal,TX_002356
a7844417,2024-01-02 14:33:02.405563,ACC25525,ACC93083,5492.39,payroll,0,normal,TX_007148
8ecadf37,2024-01-02 14:33:36.484976,ACC89602,ACC30591,172.24,retail,0,normal,TX_000360
88e4104c,2024-01-02 14:37:34.508182,ACC45635,ACC50317,7178.17,payroll,0,normal,TX_002958
b36a055d,2024-01-02 14:57:27.936547,ACC42342,ACC77566,1176.83,p2p,0,normal,TX_005110
128fcefd,2024-01-02 15:00:31.823950,ACC73241,ACC61876,148.55,retail,0,normal,TX_005517
399b6511,2024-01-02 15:16:55.762809,ACC32826,ACC60229,17639.8,tuition,0,normal,TX_005784
b99742c4,2024-01-02 15:21:27.835467,ACC75268,ACC10838,817.04,p2p,0,normal,TX_007448
9e09a068,2024-01-02 15:24:33.003594,ACC50981,ACC27786,307.49,retail,0,normal,TX_004082
0b8b1773,2024-01-02 15:24:43.818678,ACC90602,ACC49829,553.93,bills,0,normal,TX_002819
5813824f,2024-01-02 15:25:39.089220,ACC89211,ACC94993,5071.56,payroll,0,normal,TX_004169
09e8cb5d,2024-01-02 15:26:34.836479,ACC38903,ACC88554,162.43,bills,0,normal,TX_000071
2ab5a640,2024-01-02 15:27:58.065007,ACC68427,ACC84998,13906.4,tuition,0,normal,TX_007049
65455e8e,2024-01-02 15:28:44.882582,ACC89971,ACC89574,236.98,retail,0,normal,TX_006078
d4e62297,2024-01-02 15:32:14.512249,ACC65789,ACC23968,157.1,retail,0,normal,TX_002108
ac76efc0,2024-01-02 15:32:39.036475,ACC32482,ACC94246,333.55,p2p,0,normal,TX_002402
c32413fd,2024-01-02 15:50:21.227323,ACC43592,ACC60205,5706.15,payroll,0,normal,TX_007430
c45e89cf,2024-01-02 16:03:09.898338,ACC81061,ACC68723,445.4,retail,0,normal,TX_003317
04a585fa,2024-01-02 16:17:37.312295,ACC40145,ACC77000,111.06,retail,0,normal,TX_004988
3b7a39fe,2024-01-02 16:26:25.681867,ACC59523,ACC80702,9896.4,tuition,0,normal,TX_006165
fd9426f1,2024-01-02 16:40:12.771481,ACC39045,ACC43586,1030.63,p2p,0,normal,TX_005625
8a8b02dc,2024-01-02 16:40:44.965464,ACC69998,ACC35887,475.55,bills,0,normal,TX_006093
d42969bb,2024-01-02 16:50:36.185148,ACC33764,ACC40483,260.68,retail,0,normal,TX_007219
3c94e40d,2024-01-02 17:10:21.731130,ACC96189,ACC29956,190.96,retail,0,normal,TX_003669
a5262d39,2024-01-02 17:17:12.477311,ACC96049,ACC96215,866.19,p2p,0,normal,TX_007228
a583cb8b,2024-01-02 17:31:59.763777,ACC51272,ACC41795,26145.05,business,0,normal,TX_006021
fdafbeb3,2024-01-02 17:41:44.661497,ACC86537,ACC71841,6086.66,payroll,0,normal,TX_005901
d750c17f,2024-01-02 17:43:15.441344,ACC59985,ACC62582,1370.32,p2p,0,normal,TX_006715
60ac8e51,2024-01-02 17:44:14.996614,ACC82755,ACC56267,7041.5,payroll,0,normal,TX_006295
4921a34a,2024-01-02 18:06:45.279109,ACC27354,ACC58929,41644.59,business,0,normal,TX_002720
d34915e8,2024-01-02 18:10:45.528062,ACC25108,ACC37549,360.61,retail,0,normal,TX_005180
aeb2a9ed,2024-01-02 18:15:56.254827,ACC87642,ACC44687,33519.5,mortgage,0,normal,TX_003220
0dd57762,2024-01-02 18:18:05.996967,ACC43584,ACC11504,679.07,p2p,0,normal,TX_000911
062ec66f,2024-01-02 18:20:42.228907,ACC38272,ACC59375,495.62,bills,0,normal,TX_001167
5356f410,2024-01-02 18:28:38.373139,ACC68800,ACC89593,29.65,retail,0,normal,TX_006687
282efb27,2024-01-02 18:32:55.369379,ACC19862,ACC61098,336.03,retail,0,normal,TX_007189
afbefc0d,2024-01-02 18:35:41.647484,ACC27730,ACC30380,9507.57,tuition,0,normal,TX_002585
8913e47e,2024-01-02 18:36:54.913786,ACC46048,ACC35119,27791.44,mortgage,0,normal,TX_004972
91513237,2024-01-02 18:37:15.797980,ACC73205,ACC55294,1404.64,p2p,0,normal,TX_006661
03976895,2024-01-02 18:38:24.012386,ACC90362,ACC18757,275.71,bills,0,normal,TX_001749
8c0db209,2024-01-02 18:40:15.428059,ACC88697,ACC70452,27328.81,mortgage,0,normal,TX_004427
cc20a58a,2024-01-02 18:41:30.351809,ACC59615,ACC75216,16644.25,business,0,normal,TX_004964
45919ebb,2024-01-02 18:42:34.123113,ACC10417,ACC61680,539.04,bills,0,normal,TX_006374
4705520f,2024-01-02 18:44:51.344978,ACC34582,ACC41183,113.39,retail,0,normal,TX_002121
df347d3e,2024-01-02 18:45:34.990879,ACC29951,ACC75839,7885.4,payroll,0,normal,TX_007414
05923985,2024-01-02 18:52:19.328531,ACC72055,ACC84163,231.06,bills,0,normal,TX_004881
7c025a97,2024-01-02 19:01:39.000078,ACC30948,ACC97266,481.11,retail,0,normal,TX_001892
4860f42f,2024-01-02 19:08:58.565727,ACC84792,ACC19193,5736.54,payroll,0,normal,TX_003810
0f7cb647,2024-01-02 19:18:08.913872,ACC87559,ACC83595,452.88,bills,0,normal,TX_002308
149825ad,2024-01-02 19:21:31.654400,ACC83890,ACC28639,119.79,retail,0,normal,TX_005272
3890eefa,2024-01-02 19:34:24.772972,ACC27635,ACC65319,39154.73,mortgage,0,normal,TX_005894
77ba2c46,2024-01-02 19:36:59.915864,ACC42281,ACC76964,46225.51,business,0,normal,TX_003403
9f3fddaf,2024-01-02 19:39:18.086726,ACC60469,ACC45296,237.76,retail,0,normal,TX_001006
8b4dcef5,2024-01-02 19:42:14.888037,ACC20480,ACC93744,356.91,bills,0,normal,TX_000598
b12b948d,2024-01-02 19:44:58.050700,ACC37808,ACC63898,8768.78,tuition,0,normal,TX_003292
1ea83aeb,2024-01-02 19:49:22.373406,ACC29410,ACC82512,470.62,p2p,0,normal,TX_001674
22ddcde4,2024-01-02 19:54:17.746674,ACC64000,ACC72787,147.09,retail,0,normal,TX_000336
b46eef3d,2024-01-02 19:57:55.519795,ACC14531,ACC22454,475.87,retail,0,normal,TX_005433
e06d6b46,2024-01-02 20:01:54.519129,ACC25499,ACC10275,164.88,retail,0,normal,TX_005235
92863e08,2024-01-02 20:07:05.212859,ACC35905,ACC14117,6348.4,payroll,0,normal,TX_002155
6c6b0799,2024-01-02 20:07:39.269007,ACC98154,ACC30922,536.28,bills,0,normal,TX_005108
6eeef216,2024-01-02 20:11:45.796176,ACC44760,ACC65766,6434.17,payroll,0,normal,TX_003436
8b7b4b08,2024-01-02 20:13:57.224191,ACC71993,ACC69267,1993.56,p2p,0,normal,TX_003489
6b2f17d2,2024-01-02 20:15:52.318692,ACC61109,ACC88976,896.32,p2p,0,normal,TX_003572
1186744c,2024-01-02 20:16:04.988389,ACC64575,ACC97771,5578.82,payroll,0,normal,TX_001581
6da0986c,2024-01-02 20:20:35.150180,ACC30052,ACC82803,1583.58,p2p,0,normal,TX_005346
34d33c36,2024-01-02 20:25:34.127172,ACC58099,ACC10074,6359.39,payroll,0,normal,TX_004394
f58c8549,2024-01-02 20:31:52.018235,ACC92952,ACC13240,489.2,bills,0,normal,TX_004501
397231f9,2024-01-02 20:44:25.601210,ACC31825,ACC29043,156.43,bills,0,normal,TX_004290
ce2d00e2,2024-01-02 20:53:57.319130,ACC69476,ACC99065,20.13,retail,0,normal,TX_007238
31933a46,2024-01-02 20:57:16.163062,ACC89518,ACC68494,521.69,bills,0,normal,TX_006792
a2067c8b,2024-01-02 21:04:05.923851,ACC66989,ACC99688,5544.62,payroll,0,normal,TX_002828
16ea03dc,2024-01-02 21:04:43.539181,ACC74468,ACC58482,432.07,retail,0,normal,TX_007343
1a087b4e,2024-01-02 21:07:01.422678,ACC83922,ACC18027,512.19,bills,0,normal,TX_006868
6846e7af,2024-01-02 21:18:32.322550,ACC64002,ACC49913,224.56,retail,0,normal,TX_002786
03fd55a4,2024-01-02 21:23:54.349747,ACC31764,ACC47052,379.25,p2p,0,normal,TX_005382
0679fd4c,2024-01-02 21:26:21.409493,ACC35443,ACC38910,421.23,p2p,0,normal,TX_000762
9859f926,2024-01-02 21:26:59.979485,ACC58439,ACC72065,905.21,p2p,0,normal,TX_001896
f8a3c266,2024-01-02 21:30:42.738614,ACC63964,ACC70931,104.71,retail,0,normal,TX_005201
f954c22e,2024-01-02 21:35:30.459554,ACC25850,ACC33009,7062.45,payroll,0,normal,TX_002332
cb30ae75,2024-01-02 21:40:25.177850,ACC41678,ACC13745,125.74,bills,0,normal,TX_003648
aa10ad5c,2024-01-02 21:48:06.604606,ACC38878,ACC58339,5433.5,payroll,0,normal,TX_003522
d5594a4b,2024-01-02 21:49:44.298980,ACC65298,ACC14017,41.27,retail,0,normal,TX_005808
1b4b7564,2024-01-02 22:00:06.504200,ACC23719,ACC50811,44949.38,business,0,normal,TX_003337
0df4b676,2024-01-02 22:02:27.864862,ACC86850,ACC53501,329.74,retail,0,normal,TX_005607
f2756886,2024-01-02 22:11:02.160382,ACC59545,ACC70992,462.48,retail,0,normal,TX_005397
69a7f1e3,2024-01-02 22:14:50.226825,ACC39419,ACC30582,324.76,retail,0,normal,TX_002750
f18b51bc,2024-01-02 22:22:34.072650,ACC73870,ACC47492,5790.49,payroll,0,normal,TX_002708
cfdab7e5,2024-01-02 22:23:07.508847,ACC45989,ACC46464,6617.47,payroll,0,normal,TX_005419
478ee573,2024-01-02 22:25:03.544269,ACC54030,ACC46527,349.07,bills,0,normal,TX_003600
dbf080e8,2024-01-02 22:32:35.090975,ACC86778,ACC84364,1430.44,p2p,0,normal,TX_005594
cc7a5421,2024-01-02 22:35:29.385724,ACC23332,ACC32114,487.85,retail,0,normal,TX_000851
727ed15e,2024-01-02 22:42:30.922194,ACC64040,ACC90594,259.22,retail,0,normal,TX_001060
3b891262,2024-01-02 22:50:34.992334,ACC15650,ACC26432,1068.15,p2p,0,normal,TX_005761
dd1292e4,2024-01-02 22:52:24.878631,ACC14042,ACC21672,7263.6,payroll,0,normal,TX_004579
3d168910,2024-01-02 22:55:34.481875,ACC83044,ACC18773,138.76,retail,0,normal,TX_001973
a81750ab,2024-01-02 23:05:49.872478,ACC29382,ACC29769,362.25,retail,0,normal,TX_001788
90fdde14,2024-01-02 23:08:22.962893,ACC80513,ACC92173,19395.7,tuition,0,normal,TX_000472
ec286208,2024-01-02 23:08:38.834512,ACC84341,ACC92191,538.93,bills,0,normal,TX_006911
e2bef03a,2024-01-02 23:09:36.611897,ACC87664,ACC42951,159.41,retail,0,normal,TX_000866
a2c7560b,2024-01-02 23:12:10.158757,ACC71670,ACC33435,221.69,retail,0,normal,TX_001682
d516ee9e,2024-01-02 23:18:07.182109,ACC49954,ACC72770,424.11,bills,0,normal,TX_006987
885de154,2024-01-02 23:18:47.009688,ACC99445,ACC26780,5558.93,payroll,0,normal,TX_002635
d493d64d,2024-01-02 23:24:36.424289,ACC74789,ACC41295,59.51,retail,0,normal,TX_001387
5399864e,2024-01-02 23:29:45.164117,ACC37760,ACC40775,6330.1,payroll,0,normal,TX_003598
9c1ca495,2024-01-02 23:31:56.757257,ACC89918,ACC92511,96.21,bills,0,normal,TX_002281
d6da0c4b,2024-01-02 23:33:47.350616,ACC30843,ACC60307,112.04,retail,0,normal,TX_000703
4af3c5ab,2024-01-02 23:37:23.341405,ACC15433,ACC18416,239.84,retail,0,normal,TX_005203
